url,query,annotation
data/quic360/train/images/2332736968_0af258151d_k.jpg,cars,A street with lots of cars on it waiting to pass threw.on each side of the street is homes.
data/quic360/train/images/3167004859_3607f9aa38_o.jpg,sea,Very calm waters in a harbor. The water is so calm that it looks like glass.
data/quic360/train/images/3762831530_674c861990_k.jpg,arthitecture,The architecture of this building reminds me of buildings in Texas that were built in the 1800's. There seems to be Mexican influence in the design of the building.
data/quic360/train/images/31711256573_04785b19cd_f.jpg,landscape,The area is sparse and desertic in its look.  There is sand all around and a large pile of rocks.
data/quic360/train/images/38430329796_463523d73a_f.jpg,location,This is the outside of a big building. The building is long with many windows. The windows are guarded with metal rods.
data/quic360/train/images/30114975358_a72ccbcca2_o.jpg,building,"the front of a church building painted in milk color, the entrance door to the right and to the left a man with a bag pack standing next to a grave"
data/quic360/train/images/26335990994_67b02e06fe_f.jpg,building,The structures are very tall sky scrappers. The scrappers are positioned in different angles and contain many windows. There are more than ten floors on each skyscraper.
data/quic360/train/images/47720434991_7147c834d7_f.jpg,interior,"The interior of this old structure is amazing, a lot of marble in the construction of the walls and columns. The floor is a type and design of ceramic or marble rarely seen in patterns of small octagons and geometric shapes."
data/quic360/train/images/3495098096_4eafeb1274_o.jpg,cars,On a bright sunny day many cars different colors are parked outside near two tall buildings
data/quic360/train/images/4910509290_0a77a62928_o.jpg,rivers,A fairly slow moving dark watered shallow river flows among a rocky river bed between green plant laded banks.
data/quic360/train/images/48743078118_6a95fe4b2d_o.jpg,sea,This water connects to a sea. You can tell this because the large enterprise which is unloading large shipping containers with cranes gets them originally from ships on a sea.
data/quic360/train/images/36071653791_a3c16f2cbe_f.jpg,arthitecture,A red radio/microwave tower made of a latticework of steel trusses narrows as it rises to its full height of several hundred feet.
data/quic360/train/images/52011277284_4a71bd5207_4k.jpg,location,This is inside of an old church. It contains many wooden pews and stain glass windows.
data/quic360/train/images/32645592928_a8d65b1a42_o.jpg,location,This is inside of a large building. There is many floors to this building. The inside is white.
data/quic360/train/images/2345537183_5c2a374451_o.jpg,weather,The weather is grey and overcast.  The sky is a dull color and it looks to be cold.  The sun is not out.
data/quic360/train/images/2244598703_54644d5eef_k.jpg,building,There are buildings all arounf because this is a scene from inside of a city. One building looks like it is a school or college because of how many floors there are.
data/quic360/train/images/2603002029_d97c21db23_4k.jpg,location,This is inside of a shopping mall. There are many levels to this mall. There are many shops in this mall.
data/quic360/train/images/4070930556_c024425d8d_6k.jpg,building,"There is a large, ornate building at the top of the steps that has a very tall clock tower at its center."
data/quic360/train/images/33958681158_4935e3f763_f.jpg,landscape,This is a small town in a valley between grassy mound-like mountains and hills.
data/quic360/train/images/2755996267_65c6bcb1e9_o.jpg,location,This is a multi lane bowling rink in China called 'Chofu Sports Center.'
data/quic360/train/images/2052205535_6930f20719_6k.jpg,location,A department store in a South East Asian country like Japan. The specific part of the store is most likely the grocery section as you can see clothes and other items for sale near the back.
data/quic360/train/images/3394995080_37807a56ef_o.jpg,trees,A tree or very very large bush blooms in bright yellow profusion growing tall vertically here.
data/quic360/train/images/4807490691_c2d27c9805_k.jpg,people,There is a young male riding on a bike.  He has short light colored hair and is wearing a navy blue polo shirt.
data/quic360/train/images/8363192126_bcc62b4511_f.jpg,building,"The inside is adobe walls that is painted yellow, and has rustic wooden beams in the center. The ceiling of the corridor has exposed wooden beams. The floors are brick red."
data/quic360/train/images/31699909218_136a41fd4b_f.jpg,landscape,There is a grouping of low plants that are sitting in mulch. The entire thing is behind some low white bricks that are being used as trim.
data/quic360/train/images/4297365821_2edb2c6041_k.jpg,arthitecture,A large glass dome rises over an indoor atrium and floods it with daylight.
data/quic360/train/images/5649313624_17fa5088cf_k.jpg,mountains,"From atop this cliff you can see the countryside below for miles, where a wide asphalt road and dusty hills stretch away towards the far horizon."
data/quic360/train/images/2512545170_4a9938ee0e_k.jpg,location,"The location is mountain area and there have big rock and hills , The people visiting for hiking there"
data/quic360/train/images/51739801620_c7bcaa6d35_o.jpg,trains,There is a yellow train that has stopped at a station. It has many windows and is connected to other trains.
data/quic360/train/images/48221018487_bd2bca482f_o.jpg,location,It is the park area and there have greenery and so many people taking rest and enjoying the moment. The park is surrounded by some building
data/quic360/train/images/2953709449_c4ee32e217_b.jpg,location,This is a small used bookstore located on a city street.  There are several books on display in the front window.
data/quic360/train/images/5397979387_a832633943_6k.jpg,arthitecture,"A half circle of stone surrounds things here, with other type of partially built structures across a sort of yard area, indicating perhaps ruins from a strong built building with concrete like columns."
data/quic360/train/images/3938021416_d8c2327b73_o.jpg,location,"The location found to some town space and there have the prison and tall stadium like buildings and vehicles, road and the people also"
data/quic360/train/images/3789339130_cbcae03335_o.jpg,people,there are various people some are sitting whereas others are standing
data/quic360/train/images/3239966958_80fa79a41e_k.jpg,garden,"A dilapidated building, from this view you can see several garden like vegetations that have grown, in the near distance."
data/quic360/train/images/30055610788_f46cf3a74b_o.jpg,arthitecture,There is a pool with a built in bar. Facing forward there is a pool with seats and a bar. There is furnitture on a patio by the pool ad thre and multiple of tables.  To the right of the pool turning around there are brown beach chairs made of wood. Behind the beach chairs by the pool there are plants.
data/quic360/train/images/8185354480_edc03b101d_h.jpg,arthitecture,This is a large stone piece of equipment of some kind made of grey stone or concrete. It is circular and has a tower attached going high in the sky.
data/quic360/train/images/48764548586_79e267423f_o.jpg,art,"A sort of unique art display is visible outside here, it consists of invisibly connected brightly colored umbrellas that appear to float above the walk."
data/quic360/train/images/28224487810_6a73b215aa_h.jpg,art,"A wall here has bas relief rendition of dragons in repeated and colorful artistic form, in an outdoor area."
data/quic360/train/images/13333224745_163a5bd755_o.jpg,landscape,the terrain of the land is of high attitude as indicated by the hills
data/quic360/train/images/26974001960_fdba981520_o.jpg,art,Some of the walls have some painted text written all over in bright neon colors.
data/quic360/train/images/31189474660_0314391bcc_o.jpg,people,There are several people outside. They are standing on rocks at the edge of the water.
data/quic360/train/images/2105053367_e900077cfb_6k.jpg,interior,This is a scene inside an Asian restaurant. The walls are brown and partially covered in bamboo. There are several tables with white tops.
